UNIQUE ID,TASK TYPE,XP OVERRIDE,TIME,COMMUNITY
515496954,8,NONE,1/1/22 12:04,4
795081884,7,NONE,1/1/22 12:04,3
804519925,7,NONE,1/1/22 12:04,2
435637069,1,NONE,1/1/22 12:04,1
713932174,3,NONE,1/1/22 12:04,3
212133496,7,NONE,1/1/22 12:04,3
688642539,7,NONE,1/1/22 12:04,3
690277955,2,NONE,1/1/22 12:04,1
153172844,8,NONE,1/1/22 12:04,1
526170110,1,NONE,1/1/22 12:04,1
269744168,3,NONE,1/1/22 12:04,3
107870000,7,NONE,1/1/22 12:04,3
597570428,1,NONE,1/1/22 12:04,1
156844684,7,NONE,1/1/22 12:04,4
543421882,2,NONE,1/1/22 12:04,2
350760287,3,NONE,1/1/22 12:03,4
452547118,3,NONE,1/1/22 12:03,3
737699416,4,NONE,1/1/22 12:03,2
578158439,7,NONE,1/1/22 12:03,3
612758833,6,NONE,1/1/22 12:03,4
239683711,7,NONE,1/1/22 12:03,4
174302497,8,NONE,1/1/22 12:03,4
713256507,2,NONE,1/1/22 12:03,0
949303443,1,NONE,1/1/22 12:03,2
403611107,6,NONE,1/1/22 12:03,4
909778138,7,NONE,1/1/22 12:03,3
858891789,1,NONE,1/1/22 12:03,1
373021388,7,NONE,1/1/22 12:03,3
444842507,8,NONE,1/1/22 12:03,0
225526426,7,NONE,1/1/22 12:03,1
333314209,7,NONE,1/1/22 12:03,3
485852345,8,NONE,1/1/22 12:03,0
922021588,3,NONE,1/1/22 12:03,1
266100140,6,NONE,1/1/22 12:03,3
709296998,7,NONE,1/1/22 12:03,0
841546974,8,NONE,1/1/22 12:03,1
230528088,2,NONE,1/1/22 12:02,4
412019382,5,NONE,1/1/22 12:02,1
496385130,7,NONE,1/1/22 12:02,4
178295582,8,NONE,1/1/22 12:02,1
945721366,3,NONE,1/1/22 12:02,4
911987773,1,NONE,1/1/22 12:02,1
971611209,10,2245,1/1/22 12:02,3
468879505,7,NONE,1/1/22 12:02,0
752263440,2,NONE,1/1/22 12:02,1
765213455,3,NONE,1/1/22 12:02,0
152822011,3,NONE,1/1/22 12:02,4
391231089,8,NONE,1/1/22 12:02,4
612758833,8,NONE,1/1/22 12:02,4
676793668,7,NONE,1/1/22 12:02,3
984880264,6,NONE,1/1/22 12:02,3
690277955,3,NONE,1/1/22 12:02,1
892779902,2,NONE,1/1/22 12:02,3
588281910,2,NONE,1/1/22 12:02,4
290123483,2,NONE,1/1/22 12:02,1
698337664,2,NONE,1/1/22 12:02,4
899743379,5,NONE,1/1/22 12:02,3
387307179,5,NONE,1/1/22 12:02,0
712040761,4,NONE,1/1/22 12:02,0
976778407,7,NONE,1/1/22 12:02,2
474436103,3,NONE,1/1/22 12:02,1
859321020,3,NONE,1/1/22 12:02,4
355876038,1,NONE,1/1/22 12:02,3
556682859,7,NONE,1/1/22 12:02,1
313645371,10,847,1/1/22 12:02,0
693176134,6,NONE,1/1/22 12:02,4
784168384,6,NONE,1/1/22 12:01,1
690277955,2,NONE,1/1/22 12:01,1
513704579,2,NONE,1/1/22 12:01,0
690464001,8,NONE,1/1/22 12:01,4
687490357,3,NONE,1/1/22 12:01,2
807554441,7,NONE,1/1/22 12:01,3
646580377,8,NONE,1/1/22 12:01,0
616355295,2,NONE,1/1/22 12:01,4
301927763,6,NONE,1/1/22 12:01,0
678893382,8,NONE,1/1/22 12:01,1
847188471,8,NONE,1/1/22 12:01,3
695160343,7,NONE,1/1/22 12:01,4
341348094,7,NONE,1/1/22 12:01,2
690464001,1,NONE,1/1/22 12:01,4
463869708,1,NONE,1/1/22 12:01,2
720064637,8,NONE,1/1/22 12:01,1
526696128,2,NONE,1/1/22 12:01,1
178295582,8,NONE,1/1/22 12:01,1
281767142,8,NONE,1/1/22 12:01,1
649191247,7,NONE,1/1/22 12:01,0
384641587,7,NONE,1/1/22 12:01,1
397458687,2,NONE,1/1/22 12:00,1
241750781,7,NONE,1/1/22 12:00,1
389985347,10,352,1/1/22 12:00,4
739259319,3,NONE,1/1/22 12:00,0
917552483,8,NONE,1/1/22 12:00,3
386458608,7,NONE,1/1/22 12:00,2
290123483,7,NONE,1/1/22 12:00,1
144989553,4,NONE,1/1/22 12:00,3
697206024,7,NONE,1/1/22 12:00,1
858891789,5,NONE,1/1/22 12:00,1
298091034,2,NONE,1/1/22 12:00,1
985893408,7,NONE,1/1/22 12:00,3
356742544,3,NONE,1/1/22 12:00,3
850072804,5,NONE,1/1/22 12:00,0
786280315,7,NONE,1/1/22 12:00,2
546354640,3,NONE,1/1/22 12:00,0
572832772,7,NONE,1/1/22 12:00,1
865914883,8,NONE,1/1/22 12:00,0
230528088,7,NONE,1/1/22 12:00,4
683384836,3,NONE,1/1/22 12:00,2
676793668,3,NONE,1/1/22 12:00,3
114661832,1,NONE,1/1/22 12:00,0
447976531,2,NONE,1/1/22 12:00,0
945721366,3,NONE,1/1/22 11:59,4
645189192,8,NONE,1/1/22 11:59,2
691073040,1,NONE,1/1/22 11:59,4
374028620,7,NONE,1/1/22 11:59,2
986755450,2,NONE,1/1/22 11:59,4
290123483,6,NONE,1/1/22 11:59,1
726910416,2,NONE,1/1/22 11:59,0
468162199,6,NONE,1/1/22 11:59,4
710509457,7,NONE,1/1/22 11:59,4
577820709,7,NONE,1/1/22 11:59,1
257384319,4,NONE,1/1/22 11:59,3
179953859,6,NONE,1/1/22 11:59,0
623333434,5,NONE,1/1/22 11:59,3
770230637,1,NONE,1/1/22 11:59,3
452547118,8,NONE,1/1/22 11:59,3
947942643,4,NONE,1/1/22 11:59,0
789101386,7,NONE,1/1/22 11:59,3
933736779,6,NONE,1/1/22 11:59,3
799047126,7,NONE,1/1/22 11:59,2
532675748,2,NONE,1/1/22 11:59,0
820341592,4,NONE,1/1/22 11:59,0
454157369,2,NONE,1/1/22 11:59,2
683716637,6,NONE,1/1/22 11:59,4
422757659,8,NONE,1/1/22 11:59,3
333845770,8,NONE,1/1/22 11:59,0
623333434,2,NONE,1/1/22 11:58,3
447976531,8,NONE,1/1/22 11:58,0
725049012,3,NONE,1/1/22 11:58,4
696293799,2,NONE,1/1/22 11:58,3
873878736,8,NONE,1/1/22 11:58,0
397644422,6,NONE,1/1/22 11:58,1
369468453,7,NONE,1/1/22 11:58,3
238860196,7,NONE,1/1/22 11:58,2
626728418,6,NONE,1/1/22 11:58,0
649191247,3,NONE,1/1/22 11:58,0
506808954,2,NONE,1/1/22 11:58,2
421330521,3,NONE,1/1/22 11:58,3
548055738,1,NONE,1/1/22 11:58,1
612758833,2,NONE,1/1/22 11:58,4
441459229,7,NONE,1/1/22 11:58,4
777131923,7,NONE,1/1/22 11:58,0
546354640,3,NONE,1/1/22 11:58,0
505679366,8,NONE,1/1/22 11:57,0
792898484,8,NONE,1/1/22 11:57,1
951216854,6,NONE,1/1/22 11:57,0
658041368,6,NONE,1/1/22 11:57,0
532675748,8,NONE,1/1/22 11:57,0
500855990,7,NONE,1/1/22 11:57,2
546354640,6,NONE,1/1/22 11:57,0
971611209,1,NONE,1/1/22 11:57,3
349879930,3,NONE,1/1/22 11:57,1
223185663,7,NONE,1/1/22 11:57,0
239683711,7,NONE,1/1/22 11:57,4
122330178,4,NONE,1/1/22 11:57,4
260246486,3,NONE,1/1/22 11:57,2
784168384,1,NONE,1/1/22 11:57,1
753179784,3,NONE,1/1/22 11:57,4
652418162,8,NONE,1/1/22 11:57,1
247533487,4,NONE,1/1/22 11:57,4
772520450,3,NONE,1/1/22 11:56,2
507688246,8,NONE,1/1/22 11:56,0
560219697,2,NONE,1/1/22 11:56,4
652418162,7,NONE,1/1/22 11:56,1
534077345,4,NONE,1/1/22 11:56,4
777389565,8,NONE,1/1/22 11:56,2
713256507,7,NONE,1/1/22 11:56,0
945539783,3,NONE,1/1/22 11:56,0
597607100,7,NONE,1/1/22 11:56,3
230598343,4,NONE,1/1/22 11:56,2
840209189,8,NONE,1/1/22 11:56,4
123497488,3,NONE,1/1/22 11:56,2
364283798,1,NONE,1/1/22 11:56,4
216642122,7,NONE,1/1/22 11:56,3
260246486,3,NONE,1/1/22 11:56,2
900538976,3,NONE,1/1/22 11:56,1
686305779,5,NONE,1/1/22 11:56,0
585656088,7,NONE,1/1/22 11:56,0
196337033,7,NONE,1/1/22 11:55,1
669526523,7,NONE,1/1/22 11:55,4
784168384,21,849,1/1/22 11:55,1
245740067,1,NONE,1/1/22 11:55,0
397458687,1,NONE,1/1/22 11:55,1
433991192,8,NONE,1/1/22 11:55,3
599218630,7,NONE,1/1/22 11:55,3
759089644,7,NONE,1/1/22 11:55,2
356742544,4,NONE,1/1/22 11:55,3
568270157,7,NONE,1/1/22 11:55,0
495896081,1,NONE,1/1/22 11:55,3
786280315,1,NONE,1/1/22 11:55,2
956512109,2,NONE,1/1/22 11:55,2
327704241,8,NONE,1/1/22 11:55,1
179953859,6,NONE,1/1/22 11:55,0
612758833,1,NONE,1/1/22 11:55,4
506795841,6,NONE,1/1/22 11:55,2
322316483,9,NONE,1/1/22 11:55,1
434536590,6,NONE,1/1/22 11:55,0
649460109,2,NONE,1/1/22 11:55,1
412992313,7,NONE,1/1/22 11:55,4
834457928,8,NONE,1/1/22 11:55,0
324691533,8,NONE,1/1/22 11:54,4
449376596,3,NONE,1/1/22 11:54,2
230598343,2,NONE,1/1/22 11:54,2
371507569,3,NONE,1/1/22 11:54,2
476794349,1,NONE,1/1/22 11:54,0
687490357,7,NONE,1/1/22 11:54,2
350760287,2,NONE,1/1/22 11:54,4
482090276,8,NONE,1/1/22 11:54,2
212133496,1,NONE,1/1/22 11:54,3
972747399,2,NONE,1/1/22 11:54,2
433991192,7,NONE,1/1/22 11:54,3
301058195,6,NONE,1/1/22 11:54,4
706259671,3,NONE,1/1/22 11:54,4
843710935,7,NONE,1/1/22 11:54,2
597607100,3,NONE,1/1/22 11:54,3
407130429,4,NONE,1/1/22 11:54,1
555737776,2,NONE,1/1/22 11:54,3
759784785,3,NONE,1/1/22 11:54,0
891729879,2,NONE,1/1/22 11:53,2
967666424,1,NONE,1/1/22 11:53,3
559737031,5,NONE,1/1/22 11:53,2
744142094,1,NONE,1/1/22 11:53,2
768892966,1,NONE,1/1/22 11:53,0
687490357,7,NONE,1/1/22 11:53,2
614635876,7,NONE,1/1/22 11:53,4
301886287,7,NONE,1/1/22 11:53,3
799047126,7,NONE,1/1/22 11:53,2
497260493,3,NONE,1/1/22 11:53,3
612758833,6,NONE,1/1/22 11:53,4
465041540,7,NONE,1/1/22 11:53,0
824238167,3,NONE,1/1/22 11:53,2
859321020,2,NONE,1/1/22 11:53,4
301562551,3,NONE,1/1/22 11:53,2
342201387,2,NONE,1/1/22 11:53,3
840209189,3,NONE,1/1/22 11:53,4
427399446,5,NONE,1/1/22 11:53,4
308863539,2,NONE,1/1/22 11:53,4
465041540,7,NONE,1/1/22 11:52,0
435012912,7,NONE,1/1/22 11:52,3
785840763,2,NONE,1/1/22 11:52,2
474769345,7,NONE,1/1/22 11:52,3
843710935,7,NONE,1/1/22 11:52,2
221668260,8,NONE,1/1/22 11:52,2
686941834,1,NONE,1/1/22 11:52,1
949303443,2,NONE,1/1/22 11:52,2
688642539,3,NONE,1/1/22 11:52,3
495036950,7,NONE,1/1/22 11:52,2
444842507,1,NONE,1/1/22 11:52,0
301562551,3,NONE,1/1/22 11:52,2
123169319,2,NONE,1/1/22 11:52,4
922021588,3,NONE,1/1/22 11:52,1
678893382,3,NONE,1/1/22 11:52,1
474436103,7,NONE,1/1/22 11:52,1
194393955,8,NONE,1/1/22 11:52,0
391231089,8,NONE,1/1/22 11:52,4
931948559,-5,NONE,1/1/22 11:52,3
317980848,7,NONE,1/1/22 11:51,3
975906359,3,NONE,1/1/22 11:51,2
877793611,1,NONE,1/1/22 11:51,0
452547118,8,NONE,1/1/22 11:51,3
386031758,1,NONE,1/1/22 11:51,2
369217303,1,NONE,1/1/22 11:51,0
533472376,7,NONE,1/1/22 11:51,2
713932174,3,NONE,1/1/22 11:51,3
161417048,3,NONE,1/1/22 11:51,0
115480599,2,NONE,1/1/22 11:51,4
231598479,7,NONE,1/1/22 11:51,4
952809624,3,NONE,1/1/22 11:51,3
317980848,3,NONE,1/1/22 11:50,3
160497486,8,NONE,1/1/22 11:50,1
279215201,1,NONE,1/1/22 11:50,1
693176134,10,3102,1/1/22 11:50,4
543421882,7,NONE,1/1/22 11:50,2
474436103,7,NONE,1/1/22 11:50,1
465041540,4,NONE,1/1/22 11:50,0
553106447,2,NONE,1/1/22 11:50,1
495036950,7,NONE,1/1/22 11:50,2
843710935,7,NONE,1/1/22 11:50,2
691073040,7,NONE,1/1/22 11:50,4
533472376,8,NONE,1/1/22 11:50,2
488746780,4,NONE,1/1/22 11:50,2
598278694,7,NONE,1/1/22 11:50,0
555737776,2,NONE,1/1/22 11:49,3
905604361,3,NONE,1/1/22 11:49,0
928152881,7,NONE,1/1/22 11:49,4
749684166,4,NONE,1/1/22 11:49,4
792898484,1,NONE,1/1/22 11:49,1
447976531,4,NONE,1/1/22 11:49,0
729055081,2,NONE,1/1/22 11:49,1
424532696,2,NONE,1/1/22 11:49,4
394931683,1,NONE,1/1/22 11:49,3
917958572,6,NONE,1/1/22 11:49,0
370636474,5,NONE,1/1/22 11:49,2
889577604,7,NONE,1/1/22 11:49,1
607710928,6,NONE,1/1/22 11:49,3
495896081,3,NONE,1/1/22 11:49,3
355876038,2,NONE,1/1/22 11:49,3
534077345,7,NONE,1/1/22 11:49,4
616355295,21,1715,1/1/22 11:49,4
656520289,8,NONE,1/1/22 11:49,1
332939885,2,NONE,1/1/22 11:49,1
645189192,2,NONE,1/1/22 11:49,2
784168384,2,NONE,1/1/22 11:49,1
553106447,3,NONE,1/1/22 11:49,1
414500803,3,NONE,1/1/22 11:49,3
976778407,6,NONE,1/1/22 11:48,2
484599977,2,NONE,1/1/22 11:48,0
115611289,7,NONE,1/1/22 11:48,3
972747399,4,NONE,1/1/22 11:48,2
316772198,7,NONE,1/1/22 11:48,3
171958217,7,NONE,1/1/22 11:48,1
937310629,9,NONE,1/1/22 11:48,4
690464001,3,NONE,1/1/22 11:48,4
446082753,2,NONE,1/1/22 11:48,2
873878736,4,NONE,1/1/22 11:48,0
542079907,8,NONE,1/1/22 11:48,3
917552483,7,NONE,1/1/22 11:48,3
373021388,7,NONE,1/1/22 11:48,3
572832772,8,NONE,1/1/22 11:48,1
695687553,7,NONE,1/1/22 11:48,3
513092426,9,NONE,1/1/22 11:48,1
266100140,10,2211,1/1/22 11:48,3
145030039,8,NONE,1/1/22 11:48,1
834457928,8,NONE,1/1/22 11:48,0
686461596,8,NONE,1/1/22 11:47,2
956512109,7,NONE,1/1/22 11:47,2
449376596,7,NONE,1/1/22 11:47,2
301897131,5,NONE,1/1/22 11:47,0
122330178,2,NONE,1/1/22 11:47,4
342201387,7,NONE,1/1/22 11:47,3
545924432,3,NONE,1/1/22 11:47,3
843710935,7,NONE,1/1/22 11:47,2
807554441,7,NONE,1/1/22 11:47,3
356742544,8,NONE,1/1/22 11:47,3
269744168,2,NONE,1/1/22 11:47,3
859394870,2,NONE,1/1/22 11:47,4
763503507,7,NONE,1/1/22 11:47,1
656520289,7,NONE,1/1/22 11:47,1
816457117,2,NONE,1/1/22 11:47,0
974799309,1,NONE,1/1/22 11:47,1
697206024,3,NONE,1/1/22 11:47,1
598278694,7,NONE,1/1/22 11:47,0
944707683,7,NONE,1/1/22 11:47,0
162568394,8,NONE,1/1/22 11:47,4
577820709,2,NONE,1/1/22 11:46,1
765213455,1,NONE,1/1/22 11:46,0
160497486,2,NONE,1/1/22 11:46,1
355290054,1,NONE,1/1/22 11:46,3
248112022,3,NONE,1/1/22 11:46,1
624104433,8,NONE,1/1/22 11:46,4
561536420,7,NONE,1/1/22 11:46,2
446082753,7,NONE,1/1/22 11:46,2
192294198,7,NONE,1/1/22 11:46,4
206871572,7,NONE,1/1/22 11:46,2
336141283,1,NONE,1/1/22 11:46,3
690464001,1,NONE,1/1/22 11:46,4
324691533,2,NONE,1/1/22 11:46,4
831805725,7,NONE,1/1/22 11:46,0
219540722,7,NONE,1/1/22 11:46,2
597607100,1,NONE,1/1/22 11:46,3
695687553,7,NONE,1/1/22 11:46,3
298091034,3,NONE,1/1/22 11:46,1
281173914,6,NONE,1/1/22 11:46,1
172464511,3,NONE,1/1/22 11:46,4
336709484,7,NONE,1/1/22 11:46,4
847188471,8,NONE,1/1/22 11:45,3
920648924,7,NONE,1/1/22 11:45,3
543421882,8,NONE,1/1/22 11:45,2
443353936,7,NONE,1/1/22 11:45,1
597570428,21,1537,1/1/22 11:45,1
301562551,2,NONE,1/1/22 11:45,2
589959366,7,NONE,1/1/22 11:45,3
355055679,3,NONE,1/1/22 11:45,0
528194050,7,NONE,1/1/22 11:45,4
719105288,2,NONE,1/1/22 11:45,2
624104433,7,NONE,1/1/22 11:45,4
920648924,9,NONE,1/1/22 11:45,3
131882816,7,NONE,1/1/22 11:45,4
131882816,4,NONE,1/1/22 11:45,4
407130429,7,NONE,1/1/22 11:45,1
336141283,7,NONE,1/1/22 11:45,3
865914883,5,NONE,1/1/22 11:45,0
435012912,7,NONE,1/1/22 11:44,3
975906359,6,NONE,1/1/22 11:44,2
963086724,-5,NONE,1/1/22 11:44,4
379319231,6,NONE,1/1/22 11:44,2
864141341,1,NONE,1/1/22 11:44,0
515848297,3,NONE,1/1/22 11:44,2
680782336,7,NONE,1/1/22 11:44,1
210716614,8,NONE,1/1/22 11:44,4
171127191,8,NONE,1/1/22 11:44,0
854758285,8,NONE,1/1/22 11:44,0
171127191,8,NONE,1/1/22 11:44,0
501481884,2,NONE,1/1/22 11:44,0
260246486,1,NONE,1/1/22 11:44,2
534077345,8,NONE,1/1/22 11:44,4
281173914,1,NONE,1/1/22 11:44,1
542079907,-5,NONE,1/1/22 11:44,3
539873012,7,NONE,1/1/22 11:44,2
434858978,3,NONE,1/1/22 11:44,3
531381493,1,NONE,1/1/22 11:43,4
474769345,7,NONE,1/1/22 11:43,3
187079222,7,NONE,1/1/22 11:43,1
216642122,2,NONE,1/1/22 11:43,3
421330521,7,NONE,1/1/22 11:43,3
485852345,7,NONE,1/1/22 11:43,0
875206105,3,NONE,1/1/22 11:43,1
324711960,4,NONE,1/1/22 11:43,2
710509457,7,NONE,1/1/22 11:43,4
148882809,6,NONE,1/1/22 11:43,1
972747399,2,NONE,1/1/22 11:43,2
859431457,1,NONE,1/1/22 11:43,3
695667290,2,NONE,1/1/22 11:43,0
308863539,7,NONE,1/1/22 11:43,4
822660105,-5,NONE,1/1/22 11:43,0
529073495,7,NONE,1/1/22 11:43,0
892779902,2,NONE,1/1/22 11:43,3
690277955,6,NONE,1/1/22 11:43,1
156844684,3,NONE,1/1/22 11:43,4
765213455,7,NONE,1/1/22 11:42,0
542079907,-5,NONE,1/1/22 11:42,3
847188471,10,3868,1/1/22 11:42,3
281173914,3,NONE,1/1/22 11:42,1
572860399,7,NONE,1/1/22 11:42,0
491548331,7,NONE,1/1/22 11:42,0
513839919,7,NONE,1/1/22 11:42,4
408429676,7,NONE,1/1/22 11:42,4
376659053,2,NONE,1/1/22 11:42,2
468879505,2,NONE,1/1/22 11:42,0
725049012,7,NONE,1/1/22 11:42,4
578158439,8,NONE,1/1/22 11:42,3
656249138,7,NONE,1/1/22 11:42,0
182902467,3,NONE,1/1/22 11:42,0
219540722,2,NONE,1/1/22 11:42,2
324711960,1,NONE,1/1/22 11:42,2
344606206,3,NONE,1/1/22 11:42,3
645189192,7,NONE,1/1/22 11:42,2
971611209,3,NONE,1/1/22 11:42,3
807554441,7,NONE,1/1/22 11:42,3
384641587,7,NONE,1/1/22 11:42,1
648095953,4,NONE,1/1/22 11:42,4
370636474,1,NONE,1/1/22 11:42,2
597570428,8,NONE,1/1/22 11:42,1
446082753,4,NONE,1/1/22 11:42,2
238860196,3,NONE,1/1/22 11:42,2
187079222,7,NONE,1/1/22 11:41,1
468162199,1,NONE,1/1/22 11:41,4
301927763,7,NONE,1/1/22 11:41,0
139544785,7,NONE,1/1/22 11:41,3
412019382,6,NONE,1/1/22 11:41,1
539873012,7,NONE,1/1/22 11:41,2
496956010,2,NONE,1/1/22 11:41,2
539873012,7,NONE,1/1/22 11:41,2
947942643,7,NONE,1/1/22 11:41,0
221273689,8,NONE,1/1/22 11:41,2
239748555,21,1431,1/1/22 11:41,0
698337664,6,NONE,1/1/22 11:41,4
491548331,7,NONE,1/1/22 11:41,0
269953845,8,NONE,1/1/22 11:41,4
887617755,7,NONE,1/1/22 11:41,3
379319231,7,NONE,1/1/22 11:41,2
553106447,7,NONE,1/1/22 11:41,1
972747399,1,NONE,1/1/22 11:41,2
708266234,1,NONE,1/1/22 11:41,2
486064524,2,NONE,1/1/22 11:41,3
544463815,5,NONE,1/1/22 11:41,3
599218630,8,NONE,1/1/22 11:40,3
585656088,3,NONE,1/1/22 11:40,0
892779902,6,NONE,1/1/22 11:40,3
333845770,2,NONE,1/1/22 11:40,0
903926643,4,NONE,1/1/22 11:40,1
250859733,3,NONE,1/1/22 11:40,2
739846921,2,NONE,1/1/22 11:40,3
850072804,5,NONE,1/1/22 11:40,0
698337664,3,NONE,1/1/22 11:40,4
539061256,3,NONE,1/1/22 11:40,2
765213455,2,NONE,1/1/22 11:40,0
234652857,8,NONE,1/1/22 11:40,4
237078796,3,NONE,1/1/22 11:40,4
875206105,7,NONE,1/1/22 11:40,1
506808954,3,NONE,1/1/22 11:40,2
786280315,2,NONE,1/1/22 11:40,2
186594842,-5,NONE,1/1/22 11:40,4
696293799,3,NONE,1/1/22 11:40,3
162568394,7,NONE,1/1/22 11:40,4
239683711,2,NONE,1/1/22 11:40,4
716686338,7,NONE,1/1/22 11:40,2
422757659,7,NONE,1/1/22 11:40,3
221668260,1,NONE,1/1/22 11:40,2
638658638,2,NONE,1/1/22 11:40,0
251621995,8,NONE,1/1/22 11:39,0
161417048,1,NONE,1/1/22 11:39,0
595166178,3,NONE,1/1/22 11:39,0
777131923,7,NONE,1/1/22 11:39,0
497260493,1,NONE,1/1/22 11:39,3
421330521,1,NONE,1/1/22 11:39,3
834457928,8,NONE,1/1/22 11:39,0
389985347,8,NONE,1/1/22 11:39,4
656520289,7,NONE,1/1/22 11:39,1
162568394,1,NONE,1/1/22 11:39,4
548055738,10,419,1/1/22 11:39,1
327704241,21,3024,1/1/22 11:39,1
389985347,7,NONE,1/1/22 11:39,4
206871572,2,NONE,1/1/22 11:39,2
597440912,2,NONE,1/1/22 11:39,3
708266234,3,NONE,1/1/22 11:39,2
301927763,1,NONE,1/1/22 11:39,0
786668903,1,NONE,1/1/22 11:38,3
624104433,1,NONE,1/1/22 11:38,4
226000069,3,NONE,1/1/22 11:38,3
348044233,3,NONE,1/1/22 11:38,1
417801773,1,NONE,1/1/22 11:38,0
984782042,8,NONE,1/1/22 11:38,4
528194050,8,NONE,1/1/22 11:38,4
434536590,6,NONE,1/1/22 11:38,0
789101386,2,NONE,1/1/22 11:38,3
139544785,2,NONE,1/1/22 11:38,3
550225902,3,NONE,1/1/22 11:38,2
281173914,7,NONE,1/1/22 11:38,1
612758833,1,NONE,1/1/22 11:38,4
713932174,8,NONE,1/1/22 11:38,3
474769345,7,NONE,1/1/22 11:38,3
239683711,2,NONE,1/1/22 11:38,4
386458608,2,NONE,1/1/22 11:38,2
446082753,1,NONE,1/1/22 11:38,2
770230637,7,NONE,1/1/22 11:37,3
408429676,2,NONE,1/1/22 11:37,4
565998334,2,NONE,1/1/22 11:37,1
474769345,6,NONE,1/1/22 11:37,3
957781834,7,NONE,1/1/22 11:37,4
115480599,3,NONE,1/1/22 11:37,4
597607100,7,NONE,1/1/22 11:37,3
371507569,4,NONE,1/1/22 11:37,2
815759101,8,NONE,1/1/22 11:37,4
317980848,3,NONE,1/1/22 11:37,3
772520450,7,NONE,1/1/22 11:37,2
539873012,4,NONE,1/1/22 11:37,2
834457928,6,NONE,1/1/22 11:37,0
696293799,1,NONE,1/1/22 11:37,3
759089644,7,NONE,1/1/22 11:37,2
984880264,1,NONE,1/1/22 11:37,3
231598479,7,NONE,1/1/22 11:37,4
720064637,7,NONE,1/1/22 11:37,1
238860196,7,NONE,1/1/22 11:36,2
463869708,5,NONE,1/1/22 11:36,2
892779902,6,NONE,1/1/22 11:36,3
369468453,7,NONE,1/1/22 11:36,3
822660105,3,NONE,1/1/22 11:36,0
572860399,7,NONE,1/1/22 11:36,0
920648924,7,NONE,1/1/22 11:36,3
485852345,8,NONE,1/1/22 11:36,0
281173914,7,NONE,1/1/22 11:36,1
568024800,3,NONE,1/1/22 11:36,4
852986162,8,NONE,1/1/22 11:36,0
784900071,8,NONE,1/1/22 11:36,3
785257946,8,NONE,1/1/22 11:36,3
676793668,7,NONE,1/1/22 11:36,3
957781834,3,NONE,1/1/22 11:36,4
967559417,2,NONE,1/1/22 11:36,3
992457599,4,NONE,1/1/22 11:36,4
951216854,3,NONE,1/1/22 11:35,0
967666424,3,NONE,1/1/22 11:35,3
495896081,3,NONE,1/1/22 11:35,3
506808954,2,NONE,1/1/22 11:35,2
129116663,2,NONE,1/1/22 11:35,1
747462122,7,NONE,1/1/22 11:35,1
171127191,7,NONE,1/1/22 11:35,0
308863539,8,NONE,1/1/22 11:35,4
301562551,2,NONE,1/1/22 11:35,2
301927763,6,NONE,1/1/22 11:35,0
609450784,1,NONE,1/1/22 11:35,1
673588369,7,NONE,1/1/22 11:35,1
687490357,6,NONE,1/1/22 11:35,2
599218630,2,NONE,1/1/22 11:35,3
245740067,1,NONE,1/1/22 11:35,0
949303443,5,NONE,1/1/22 11:35,2
328436517,7,NONE,1/1/22 11:35,3
853434796,6,NONE,1/1/22 11:35,3
831805725,7,NONE,1/1/22 11:34,0
115611289,2,NONE,1/1/22 11:34,3
543421882,2,NONE,1/1/22 11:34,2
148882809,8,NONE,1/1/22 11:34,1
486064524,7,NONE,1/1/22 11:34,3
355876038,1,NONE,1/1/22 11:34,3
726910416,7,NONE,1/1/22 11:34,0
123813217,4,NONE,1/1/22 11:34,4
814357265,7,NONE,1/1/22 11:34,0
230528088,2,NONE,1/1/22 11:34,4
281691200,7,NONE,1/1/22 11:34,2
752263440,7,NONE,1/1/22 11:34,1
777205118,7,NONE,1/1/22 11:34,3
841546974,8,NONE,1/1/22 11:34,1
206871572,2,NONE,1/1/22 11:34,2
497260493,3,NONE,1/1/22 11:34,3
241750781,7,NONE,1/1/22 11:33,1
852986162,1,NONE,1/1/22 11:33,0
178295582,1,NONE,1/1/22 11:33,1
311911188,1,NONE,1/1/22 11:33,2
226000069,10,2053,1/1/22 11:33,3
853434796,5,NONE,1/1/22 11:33,3
433991192,1,NONE,1/1/22 11:33,3
350760287,4,NONE,1/1/22 11:33,4
920648924,4,NONE,1/1/22 11:33,3
324691533,3,NONE,1/1/22 11:33,4
301886287,2,NONE,1/1/22 11:33,3
316568035,2,NONE,1/1/22 11:33,3
792898484,4,NONE,1/1/22 11:33,1
234652857,1,NONE,1/1/22 11:33,4
226000069,1,NONE,1/1/22 11:33,3
196689930,8,NONE,1/1/22 11:33,2
408429676,2,NONE,1/1/22 11:32,4
712040761,7,NONE,1/1/22 11:32,0
589527983,7,NONE,1/1/22 11:32,1
865914883,2,NONE,1/1/22 11:32,0
589527983,2,NONE,1/1/22 11:32,1
945721366,9,NONE,1/1/22 11:32,4
917958572,4,NONE,1/1/22 11:32,0
115611289,7,NONE,1/1/22 11:32,3
763503507,7,NONE,1/1/22 11:32,1
909778138,7,NONE,1/1/22 11:32,3
435012912,7,NONE,1/1/22 11:32,3
597607100,4,NONE,1/1/22 11:32,3
210716614,1,NONE,1/1/22 11:32,4
248112022,7,NONE,1/1/22 11:32,1
434858978,8,NONE,1/1/22 11:32,3
474436103,2,NONE,1/1/22 11:32,1
